Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas35718	Pavarde35718	1	10	7	5
Vardas87235	Pavarde87235	7	5	6	5
Vardas87232	Pavarde87232	10	4	4	5
Vardas58773	Pavarde58773	8	7	3	5
Vardas87675	Pavarde87675	5	5	8	5
Vardas87639	Pavarde87639	6	4	8	5
Vardas58670	Pavarde58670	4	10	4	5
Vardas35423	Pavarde35423	2	6	10	5
Vardas4753	Pavarde4753	8	7	3	5
Vardas87492	Pavarde87492	9	4	5	5
Vardas35469	Pavarde35469	1	7	10	5
Vardas24088	Pavarde24088	8	9	1	5
Vardas87608	Pavarde87608	4	7	7	5
Vardas33976	Pavarde33976	5	3	10	5
Vardas15640	Pavarde15640	7	10	1	5
Vardas89818	Pavarde89818	6	10	2	5
Vardas54698	Pavarde54698	6	2	10	5
Vardas33948	Pavarde33948	7	8	3	5
Vardas89406	Pavarde89406	7	10	1	5
Vardas16968	Pavarde16968	7	9	2	5
Vardas34169	Pavarde34169	10	2	6	5
Vardas89340	Pavarde89340	3	5	10	5
Vardas89526	Pavarde89526	6	10	2	5
Vardas89462	Pavarde89462	1	10	7	5
Vardas3742	Pavarde3742	2	9	7	5
Vardas3761	Pavarde3761	3	5	10	5
Vardas33687	Pavarde33687	6	3	9	5
Vardas90173	Pavarde90173	9	2	7	5
Vardas89924	Pavarde89924	9	6	3	5
Vardas89885	Pavarde89885	5	6	7	5
Vardas89848	Pavarde89848	10	4	4	5
Vardas89960	Pavarde89960	5	3	10	5
Vardas34498	Pavarde34498	8	6	4	5
Vardas88922	Pavarde88922	9	3	6	5
Vardas34537	Pavarde34537	6	5	7	5
Vardas58416	Pavarde58416	9	2	7	5
Vardas88809	Pavarde88809	9	8	1	5
Vardas88949	Pavarde88949	7	4	7	5
Vardas24428	Pavarde24428	3	7	8	5
Vardas88728	Pavarde88728	10	7	1	5
Vardas34274	Pavarde34274	6	7	5	5
Vardas89235	Pavarde89235	7	9	2	5
Vardas89024	Pavarde89024	7	3	8	5
Vardas779	Pavarde779	10	4	4	5
Vardas819	Pavarde819	5	4	9	5
Vardas97719	Pavarde97719	10	5	3	5
Vardas26623	Pavarde26623	9	3	6	5
Vardas98279	Pavarde98279	2	7	9	5
Vardas98361	Pavarde98361	10	3	5	5
Vardas98083	Pavarde98083	10	5	3	5
Vardas721	Pavarde721	3	5	10	5
Vardas732	Pavarde732	6	5	7	5
Vardas98209	Pavarde98209	10	7	1	5
Vardas28430	Pavarde28430	7	1	10	5
Vardas656	Pavarde656	10	3	5	5
Vardas674	Pavarde674	9	1	8	5
Vardas55724	Pavarde55724	8	9	1	5
Vardas29069	Pavarde29069	8	8	2	5
Vardas55733	Pavarde55733	8	3	7	5
Vardas1105	Pavarde1105	7	8	3	5
Vardas1120	Pavarde1120	2	10	6	5
Vardas29294	Pavarde29294	4	9	5	5
Vardas29199	Pavarde29199	10	3	5	5
Vardas26416	Pavarde26416	5	7	6	5
Vardas55709	Pavarde55709	6	9	3	5
Vardas876	Pavarde876	5	9	4	5
Vardas28830	Pavarde28830	9	3	6	5
Vardas97337	Pavarde97337	5	10	3	5
Vardas97309	Pavarde97309	2	10	6	5
Vardas56658	Pavarde56658	1	9	8	5
Vardas26483	Pavarde26483	9	3	6	5
Vardas28933	Pavarde28933	7	6	5	5
Vardas27544	Pavarde27544	4	7	7	5
Vardas99561	Pavarde99561	7	3	8	5
Vardas56250	Pavarde56250	9	7	2	5
Vardas27630	Pavarde27630	10	3	5	5
Vardas56047	Pavarde56047	2	6	10	5
Vardas27174	Pavarde27174	7	6	5	5
Vardas27338	Pavarde27338	9	7	2	5
Vardas99848	Pavarde99848	6	4	8	5
Vardas27230	Pavarde27230	3	9	6	5
Vardas27255	Pavarde27255	9	5	4	5
Vardas21	Pavarde21	3	8	7	5
Vardas99719	Pavarde99719	6	5	7	5
Vardas99724	Pavarde99724	3	10	5	5
Vardas27366	Pavarde27366	3	8	7	5
Vardas93	Pavarde93	6	2	10	5
Vardas98738	Pavarde98738	4	7	7	5
Vardas98805	Pavarde98805	4	9	5	5
Vardas28047	Pavarde28047	9	7	2	5
Vardas98780	Pavarde98780	6	6	6	5
Vardas98441	Pavarde98441	4	10	4	5
Vardas56449	Pavarde56449	6	6	6	5
Vardas26958	Pavarde26958	9	3	6	5
Vardas27852	Pavarde27852	8	1	9	5
Vardas55985	Pavarde55985	4	4	10	5
Vardas99243	Pavarde99243	3	9	6	5
Vardas267	Pavarde267	9	4	5	5
Vardas56278	Pavarde56278	8	1	9	5
Vardas27791	Pavarde27791	9	4	5	5
Vardas99194	Pavarde99194	8	6	4	5
Vardas94501	Pavarde94501	10	4	4	5
Vardas30693	Pavarde30693	7	10	1	5
Vardas30738	Pavarde30738	5	4	9	5
Vardas25771	Pavarde25771	7	5	6	5
Vardas2110	Pavarde2110	6	10	2	5
Vardas94294	Pavarde94294	6	2	10	5
Vardas30850	Pavarde30850	7	6	5	5
Vardas25787	Pavarde25787	6	5	7	5
Vardas94373	Pavarde94373	9	1	8	5
Vardas95014	Pavarde95014	1	9	8	5
Vardas30496	Pavarde30496	10	5	3	5
Vardas94978	Pavarde94978	4	7	7	5
Vardas55437	Pavarde55437	9	5	4	5
Vardas55454	Pavarde55454	6	5	7	5
Vardas25878	Pavarde25878	8	9	1	5
Vardas94846	Pavarde94846	6	2	10	5
Vardas94784	Pavarde94784	3	9	6	5
Vardas25860	Pavarde25860	4	9	5	5
Vardas30662	Pavarde30662	7	9	2	5
Vardas94950	Pavarde94950	3	6	9	5
Vardas57128	Pavarde57128	3	6	9	5
Vardas93716	Pavarde93716	9	7	2	5
Vardas25634	Pavarde25634	6	2	10	5
Vardas93786	Pavarde93786	7	3	8	5
Vardas31302	Pavarde31302	6	4	8	5
Vardas93411	Pavarde93411	4	5	9	5
Vardas55209	Pavarde55209	5	9	4	5
Vardas93588	Pavarde93588	5	3	10	5
Vardas93531	Pavarde93531	3	10	5	5
Vardas2166	Pavarde2166	10	4	4	5
Vardas2173	Pavarde2173	5	9	4	5
Vardas94120	Pavarde94120	5	7	6	5
Vardas25746	Pavarde25746	1	9	8	5
Vardas31011	Pavarde31011	7	5	6	5
Vardas94196	Pavarde94196	4	5	9	5
Vardas93914	Pavarde93914	8	9	1	5
Vardas25659	Pavarde25659	10	3	5	5
Vardas16755	Pavarde16755	9	4	5	5
Vardas31168	Pavarde31168	9	3	6	5
Vardas25676	Pavarde25676	7	9	2	5
Vardas26256	Pavarde26256	3	9	6	5
Vardas16655	Pavarde16655	5	9	4	5
Vardas96402	Pavarde96402	8	4	6	5
Vardas29595	Pavarde29595	8	6	4	5
Vardas16651	Pavarde16651	5	5	8	5
Vardas29602	Pavarde29602	2	6	10	5
Vardas96251	Pavarde96251	2	9	7	5
Vardas55592	Pavarde55592	5	7	6	5
Vardas29760	Pavarde29760	10	2	6	5
Vardas26204	Pavarde26204	2	10	6	5
Vardas29706	Pavarde29706	8	9	1	5
Vardas26221	Pavarde26221	9	5	4	5
Vardas1182	Pavarde1182	7	2	9	5
Vardas16629	Pavarde16629	7	5	6	5
Vardas96771	Pavarde96771	9	7	2	5
Vardas96742	Pavarde96742	10	2	6	5
Vardas29539	Pavarde29539	2	8	8	5
Vardas55635	Pavarde55635	8	7	3	5
Vardas26331	Pavarde26331	2	7	9	5
Vardas1208	Pavarde1208	10	5	3	5
Vardas55647	Pavarde55647	1	7	10	5
Vardas30173	Pavarde30173	7	10	1	5
Vardas95460	Pavarde95460	4	9	5	5
Vardas30199	Pavarde30199	5	7	6	5
Vardas95580	Pavarde95580	8	4	6	5
Vardas95554	Pavarde95554	8	6	4	5
Vardas95530	Pavarde95530	3	10	5	5
Vardas95292	Pavarde95292	2	8	8	5
Vardas57032	Pavarde57032	9	8	1	5
Vardas95380	Pavarde95380	4	8	6	5
Vardas95379	Pavarde95379	9	7	2	5
Vardas29910	Pavarde29910	7	10	1	5
Vardas29912	Pavarde29912	9	6	3	5
Vardas95780	Pavarde95780	7	10	1	5
Vardas29823	Pavarde29823	3	10	5	5
Vardas95979	Pavarde95979	1	8	9	5
Vardas1589	Pavarde1589	3	8	7	5
Vardas1604	Pavarde1604	5	10	3	5
Vardas1559	Pavarde1559	6	6	6	5
Vardas95719	Pavarde95719	2	8	8	5
Vardas81106	Pavarde81106	6	8	4	5
Vardas39591	Pavarde39591	9	4	5	5
Vardas7105	Pavarde7105	8	1	9	5
Vardas7162	Pavarde7162	7	7	4	5
Vardas81431	Pavarde81431	5	9	4	5
Vardas39533	Pavarde39533	1	7	10	5
Vardas81225	Pavarde81225	4	10	4	5
Vardas81323	Pavarde81323	3	7	8	5
Vardas53577	Pavarde53577	9	8	1	5
Vardas77154	Pavarde77154	2	6	10	5
Vardas80507	Pavarde80507	6	8	4	5
Vardas80489	Pavarde80489	4	9	5	5
Vardas60101	Pavarde60101	1	10	7	5
Vardas7344	Pavarde7344	6	2	10	5
Vardas7343	Pavarde7343	5	10	3	5
Vardas60093	Pavarde60093	10	3	5	5
Vardas80541	Pavarde80541	6	3	9	5
Vardas60094	Pavarde60094	7	10	1	5
Vardas40144	Pavarde40144	4	10	4	5
Vardas22313	Pavarde22313	5	8	5	5
Vardas77376	Pavarde77376	9	5	4	5
Vardas40104	Pavarde40104	6	5	7	5
Vardas42184	Pavarde42184	7	4	7	5
Vardas80735	Pavarde80735	6	5	7	5
Vardas15021	Pavarde15021	3	6	9	5
Vardas60066	Pavarde60066	3	9	6	5
Vardas7330	Pavarde7330	8	8	2	5
Vardas39980	Pavarde39980	9	6	3	5
Vardas80726	Pavarde80726	6	9	3	5
Vardas80663	Pavarde80663	7	8	3	5
Vardas53715	Pavarde53715	10	2	6	5
Vardas82254	Pavarde82254	9	3	6	5
Vardas22744	Pavarde22744	7	6	5	5
Vardas42455	Pavarde42455	7	7	4	5
Vardas17545	Pavarde17545	5	7	6	5
Vardas6725	Pavarde6725	7	2	9	5
Vardas15130	Pavarde15130	8	1	9	5
Vardas53701	Pavarde53701	6	10	2	5
Vardas17311	Pavarde17311	7	2	9	5
Vardas14724	Pavarde14724	3	8	7	5
Vardas38970	Pavarde38970	9	8	1	5
Vardas82136	Pavarde82136	10	5	3	5
Vardas42495	Pavarde42495	4	5	9	5
Vardas38703	Pavarde38703	4	6	8	5
Vardas82639	Pavarde82639	4	9	5	5
Vardas17289	Pavarde17289	5	5	8	5
Vardas59719	Pavarde59719	5	8	5	5
Vardas42475	Pavarde42475	7	7	4	5
Vardas53732	Pavarde53732	7	6	5	5
Vardas38744	Pavarde38744	8	4	6	5
Vardas15146	Pavarde15146	8	9	1	5
Vardas81688	Pavarde81688	2	6	10	5
Vardas14736	Pavarde14736	9	2	7	5
Vardas81726	Pavarde81726	3	6	9	5
Vardas17539	Pavarde17539	7	8	3	5
Vardas53620	Pavarde53620	5	3	10	5
Vardas81575	Pavarde81575	1	10	7	5
Vardas59897	Pavarde59897	4	10	4	5
Vardas22571	Pavarde22571	9	2	7	5
Vardas6850	Pavarde6850	9	2	7	5
Vardas22674	Pavarde22674	2	10	6	5
Vardas81934	Pavarde81934	1	7	10	5
Vardas82006	Pavarde82006	8	1	9	5
Vardas39175	Pavarde39175	7	6	5	5
Vardas39223	Pavarde39223	7	8	3	5
Vardas6876	Pavarde6876	4	10	4	5
Vardas59823	Pavarde59823	7	9	2	5
Vardas41824	Pavarde41824	6	3	9	5
Vardas78853	Pavarde78853	8	1	9	5
Vardas14892	Pavarde14892	4	6	8	5
Vardas7998	Pavarde7998	9	4	5	5
Vardas21832	Pavarde21832	8	5	5	5
Vardas8069	Pavarde8069	5	3	10	5
Vardas79042	Pavarde79042	5	5	8	5
Vardas79037	Pavarde79037	6	6	6	5
Vardas77756	Pavarde77756	5	8	5	5
Vardas14920	Pavarde14920	7	9	2	5
Vardas7876	Pavarde7876	9	8	1	5
Vardas79183	Pavarde79183	6	9	3	5
Vardas41074	Pavarde41074	6	6	6	5
Vardas78979	Pavarde78979	6	2	10	5
Vardas41098	Pavarde41098	1	10	7	5
Vardas78234	Pavarde78234	7	6	5	5
Vardas41728	Pavarde41728	9	7	2	5
Vardas41598	Pavarde41598	10	6	2	5
Vardas78219	Pavarde78219	4	9	5	5
Vardas78335	Pavarde78335	9	3	6	5
Vardas41514	Pavarde41514	8	4	6	5
Vardas78076	Pavarde78076	10	2	6	5
Vardas53172	Pavarde53172	7	1	10	5
Vardas60584	Pavarde60584	7	8	3	5
Vardas78582	Pavarde78582	9	6	3	5
Vardas60510	Pavarde60510	8	3	7	5
Vardas53196	Pavarde53196	7	1	10	5
Vardas78395	Pavarde78395	10	6	2	5
Vardas41489	Pavarde41489	10	4	4	5
Vardas14841	Pavarde14841	2	8	8	5
Vardas41779	Pavarde41779	1	8	9	5
Vardas53129	Pavarde53129	9	3	6	5
Vardas8321	Pavarde8321	6	8	4	5
Vardas41453	Pavarde41453	7	3	8	5
Vardas77940	Pavarde77940	1	8	9	5
Vardas7590	Pavarde7590	4	6	8	5
Vardas8463	Pavarde8463	10	7	1	5
Vardas7563	Pavarde7563	6	7	5	5
Vardas79823	Pavarde79823	8	3	7	5
Vardas79852	Pavarde79852	5	9	4	5
Vardas42009	Pavarde42009	3	6	9	5
Vardas40509	Pavarde40509	8	5	5	5
Vardas22246	Pavarde22246	3	5	10	5
Vardas40176	Pavarde40176	10	5	3	5
Vardas40314	Pavarde40314	4	7	7	5
Vardas60172	Pavarde60172	10	7	1	5
Vardas40347	Pavarde40347	4	9	5	5
Vardas7487	Pavarde7487	1	10	7	5
Vardas21579	Pavarde21579	9	1	8	5
Vardas53439	Pavarde53439	8	6	4	5
Vardas80180	Pavarde80180	8	3	7	5
Vardas7799	Pavarde7799	5	7	6	5
Vardas79390	Pavarde79390	9	7	2	5
Vardas79421	Pavarde79421	5	5	8	5
Vardas53101	Pavarde53101	7	5	6	5
Vardas40778	Pavarde40778	7	3	8	5
Vardas8405	Pavarde8405	5	6	7	5
Vardas79267	Pavarde79267	3	8	7	5
Vardas79244	Pavarde79244	7	8	3	5
Vardas53322	Pavarde53322	9	1	8	5
Vardas79328	Pavarde79328	6	9	3	5
Vardas79641	Pavarde79641	10	2	6	5
Vardas14959	Pavarde14959	1	9	8	5
Vardas79719	Pavarde79719	5	3	10	5
Vardas41973	Pavarde41973	6	6	6	5
Vardas40718	Pavarde40718	10	7	1	5
Vardas79575	Pavarde79575	9	2	7	5
Vardas36969	Pavarde36969	2	8	8	5
Vardas85141	Pavarde85141	4	4	10	5
Vardas5581	Pavarde5581	3	5	10	5
Vardas85025	Pavarde85025	3	10	5	5
Vardas37032	Pavarde37032	10	3	5	5
Vardas54122	Pavarde54122	5	8	5	5
Vardas85546	Pavarde85546	3	9	6	5
Vardas36010	Pavarde36010	5	8	5	5
Vardas23823	Pavarde23823	7	3	8	5
Vardas85291	Pavarde85291	8	5	5	5
Vardas86683	Pavarde86683	2	8	8	5
Vardas54118	Pavarde54118	9	2	7	5
Vardas21229	Pavarde21229	9	1	8	5
Vardas86773	Pavarde86773	9	6	3	5
Vardas37302	Pavarde37302	5	6	7	5
Vardas84658	Pavarde84658	5	9	4	5
Vardas84586	Pavarde84586	10	6	2	5
Vardas59253	Pavarde59253	8	8	2	5
Vardas37093	Pavarde37093	2	8	8	5
Vardas9009	Pavarde9009	6	4	8	5
Vardas37220	Pavarde37220	9	5	4	5
Vardas43143	Pavarde43143	9	7	2	5
Vardas43160	Pavarde43160	6	7	5	5
Vardas58932	Pavarde58932	3	10	5	5
Vardas5227	Pavarde5227	10	7	1	5
Vardas23665	Pavarde23665	7	8	3	5
Vardas86176	Pavarde86176	5	5	8	5
Vardas5246	Pavarde5246	3	6	9	5
Vardas36113	Pavarde36113	9	7	2	5
Vardas36267	Pavarde36267	7	7	4	5
Vardas86318	Pavarde86318	5	6	7	5
Vardas86312	Pavarde86312	4	9	5	5
Vardas36274	Pavarde36274	9	6	3	5
Vardas36278	Pavarde36278	7	7	4	5
Vardas86402	Pavarde86402	4	7	7	5
Vardas5160	Pavarde5160	7	2	9	5
Vardas85775	Pavarde85775	5	7	6	5
Vardas59049	Pavarde59049	4	7	7	5
Vardas36610	Pavarde36610	7	7	4	5
Vardas75741	Pavarde75741	5	9	4	5
Vardas85719	Pavarde85719	8	7	3	5
Vardas54176	Pavarde54176	9	3	6	5
Vardas23650	Pavarde23650	6	9	3	5
Vardas36042	Pavarde36042	9	4	5	5
Vardas36483	Pavarde36483	1	10	7	5
Vardas86062	Pavarde86062	5	8	5	5
Vardas75856	Pavarde75856	1	8	9	5
Vardas43103	Pavarde43103	2	7	9	5
Vardas36539	Pavarde36539	5	4	9	5
Vardas17267	Pavarde17267	7	7	4	5
Vardas38185	Pavarde38185	8	9	1	5
Vardas6300	Pavarde6300	7	10	1	5
Vardas83344	Pavarde83344	2	8	8	5
Vardas6380	Pavarde6380	4	8	6	5
Vardas6393	Pavarde6393	9	8	1	5
Vardas22989	Pavarde22989	8	6	4	5
Vardas76583	Pavarde76583	1	7	10	5
Vardas6230	Pavarde6230	1	9	8	5
Vardas83620	Pavarde83620	6	2	10	5
Vardas76520	Pavarde76520	6	10	2	5
Vardas35822	Pavarde35822	2	7	9	5
Vardas83434	Pavarde83434	5	10	3	5
Vardas86981	Pavarde86981	4	4	10	5
Vardas38136	Pavarde38136	10	1	7	5
Vardas38161	Pavarde38161	7	5	6	5
Vardas59523	Pavarde59523	10	1	7	5
Vardas83478	Pavarde83478	5	10	3	5
Vardas6267	Pavarde6267	10	3	5	5
Vardas23934	Pavarde23934	1	9	8	5
Vardas38526	Pavarde38526	7	4	7	5
Vardas38557	Pavarde38557	3	7	8	5
Vardas35773	Pavarde35773	5	4	9	5
Vardas6499	Pavarde6499	1	9	8	5
Vardas15441	Pavarde15441	4	10	4	5
Vardas82651	Pavarde82651	1	8	9	5
Vardas82906	Pavarde82906	8	9	1	5
Vardas82736	Pavarde82736	9	5	4	5
Vardas52963	Pavarde52963	7	3	8	5
Vardas83047	Pavarde83047	5	3	10	5
Vardas38438	Pavarde38438	6	10	2	5
Vardas53808	Pavarde53808	2	6	10	5
Vardas6471	Pavarde6471	6	6	6	5
Vardas82921	Pavarde82921	8	3	7	5
Vardas84270	Pavarde84270	10	7	1	5
Vardas5009	Pavarde5009	6	2	10	5
Vardas15289	Pavarde15289	7	4	7	5
Vardas17097	Pavarde17097	3	8	7	5
Vardas8951	Pavarde8951	7	2	9	5
Vardas59343	Pavarde59343	6	7	5	5
Vardas86874	Pavarde86874	6	4	8	5
Vardas84211	Pavarde84211	5	10	3	5
Vardas84436	Pavarde84436	5	4	9	5
Vardas5922	Pavarde5922	1	9	8	5
Vardas5926	Pavarde5926	1	10	7	5
Vardas59296	Pavarde59296	7	2	9	5
Vardas83920	Pavarde83920	6	4	8	5
Vardas6098	Pavarde6098	8	9	1	5
Vardas59408	Pavarde59408	5	6	7	5
Vardas84054	Pavarde84054	10	1	7	5
Vardas86893	Pavarde86893	6	6	6	5
Vardas84121	Pavarde84121	10	7	1	5
Vardas53932	Pavarde53932	10	4	4	5
Vardas83934	Pavarde83934	8	1	9	5
Vardas11935	Pavarde11935	3	3	3	7
Vardas80788	Pavarde80788	5	2	2	7
Vardas94413	Pavarde94413	2	5	2	7
Vardas12465	Pavarde12465	2	4	3	7
Vardas80904	Pavarde80904	6	1	2	7
Vardas80341	Pavarde80341	3	4	2	7
Vardas28832	Pavarde28832	2	5	2	7
Vardas29038	Pavarde29038	4	2	3	7
Vardas38743	Pavarde38743	4	3	2	7
Vardas68511	Pavarde68511	1	6	2	7
Vardas80459	Pavarde80459	2	2	5	7
Vardas29112	Pavarde29112	2	3	4	7
Vardas83516	Pavarde83516	5	2	2	7
Vardas6691	Pavarde6691	2	6	1	7
Vardas31111	Pavarde31111	3	2	4	7
Vardas11804	Pavarde11804	2	3	4	7
Vardas30806	Pavarde30806	1	4	4	7
Vardas82279	Pavarde82279	5	1	3	7
Vardas48096	Pavarde48096	5	2	2	7
Vardas65482	Pavarde65482	3	5	1	7
Vardas19371	Pavarde19371	2	2	5	7
Vardas66651	Pavarde66651	7	1	1	7
Vardas31109	Pavarde31109	5	3	1	7
Vardas94496	Pavarde94496	1	6	2	7
Vardas67557	Pavarde67557	2	6	1	7
Vardas39407	Pavarde39407	7	1	1	7
Vardas48578	Pavarde48578	7	1	1	7
Vardas48611	Pavarde48611	1	7	1	7
Vardas39375	Pavarde39375	2	4	3	7
Vardas67126	Pavarde67126	2	3	4	7
Vardas49669	Pavarde49669	1	5	3	7
Vardas12374	Pavarde12374	2	3	4	7
Vardas19066	Pavarde19066	3	4	2	7
Vardas31024	Pavarde31024	1	2	6	7
Vardas39457	Pavarde39457	6	1	2	7
Vardas65957	Pavarde65957	2	3	4	7
Vardas82922	Pavarde82922	3	1	5	7
Vardas82828	Pavarde82828	2	6	1	7
Vardas6973	Pavarde6973	1	4	4	7
Vardas49577	Pavarde49577	4	4	1	7
Vardas12216	Pavarde12216	1	5	3	7
Vardas81666	Pavarde81666	1	6	2	7
Vardas67186	Pavarde67186	3	5	1	7
Vardas12267	Pavarde12267	1	5	3	7
Vardas25672	Pavarde25672	3	5	1	7
Vardas22693	Pavarde22693	1	5	3	7
Vardas39717	Pavarde39717	1	7	1	7
Vardas31036	Pavarde31036	1	5	3	7
Vardas82606	Pavarde82606	2	2	5	7
Vardas25724	Pavarde25724	1	4	4	7
Vardas94344	Pavarde94344	4	1	4	7
Vardas6429	Pavarde6429	4	3	2	7
Vardas39555	Pavarde39555	4	3	2	7
Vardas38691	Pavarde38691	6	2	1	7
Vardas81212	Pavarde81212	2	6	1	7
Vardas67814	Pavarde67814	2	4	3	7
Vardas42572	Pavarde42572	2	3	4	7
Vardas72537	Pavarde72537	2	6	1	7
Vardas30220	Pavarde30220	1	7	1	7
Vardas8879	Pavarde8879	2	2	5	7
Vardas45402	Pavarde45402	1	2	6	7
Vardas10365	Pavarde10365	6	2	1	7
Vardas9650	Pavarde9650	2	6	1	7
Vardas29903	Pavarde29903	1	7	1	7
Vardas44227	Pavarde44227	4	4	1	7
Vardas30057	Pavarde30057	7	1	1	7
Vardas95659	Pavarde95659	1	4	4	7
Vardas44159	Pavarde44159	2	5	2	7
Vardas9728	Pavarde9728	2	2	5	7
Vardas74709	Pavarde74709	6	2	1	7
Vardas74839	Pavarde74839	2	2	5	7
Vardas74787	Pavarde74787	4	3	2	7
Vardas20875	Pavarde20875	1	6	2	7
Vardas43617	Pavarde43617	4	4	1	7
Vardas21224	Pavarde21224	2	6	1	7
Vardas42982	Pavarde42982	2	3	4	7
Vardas75897	Pavarde75897	2	2	5	7
Vardas29811	Pavarde29811	1	3	5	7
Vardas20611	Pavarde20611	3	5	1	7
Vardas42933	Pavarde42933	5	2	2	7
Vardas44380	Pavarde44380	3	4	2	7
Vardas95618	Pavarde95618	4	2	3	7
Vardas74019	Pavarde74019	3	2	4	7
Vardas73731	Pavarde73731	3	3	3	7
Vardas19732	Pavarde19732	2	4	3	7
Vardas69709	Pavarde69709	4	4	1	7
Vardas69783	Pavarde69783	7	1	1	7
Vardas79398	Pavarde79398	4	4	1	7
Vardas47263	Pavarde47263	7	1	1	7
Vardas69663	Pavarde69663	2	5	2	7
Vardas40725	Pavarde40725	1	6	2	7
Vardas69616	Pavarde69616	1	2	6	7
Vardas46874	Pavarde46874	1	2	6	7
Vardas47052	Pavarde47052	1	6	2	7
Vardas69897	Pavarde69897	6	1	2	7
Vardas69989	Pavarde69989	5	1	3	7
Vardas68996	Pavarde68996	4	3	2	7
Vardas69111	Pavarde69111	3	2	4	7
Vardas7527	Pavarde7527	1	3	5	7
Vardas11630	Pavarde11630	4	1	4	7
Vardas30767	Pavarde30767	3	3	3	7
Vardas40166	Pavarde40166	3	4	2	7
Vardas47390	Pavarde47390	5	2	2	7
Vardas69465	Pavarde69465	5	1	3	7
Vardas79760	Pavarde79760	1	7	1	7
Vardas69418	Pavarde69418	4	1	4	7
Vardas40414	Pavarde40414	1	6	2	7
Vardas11579	Pavarde11579	4	2	3	7
Vardas94627	Pavarde94627	3	1	5	7
Vardas1050	Pavarde1050	2	5	2	7
Vardas1825	Pavarde1825	2	3	4	7
Vardas78186	Pavarde78186	1	7	1	7
Vardas20043	Pavarde20043	1	3	5	7
Vardas8272	Pavarde8272	4	3	2	7
Vardas71297	Pavarde71297	6	2	1	7
Vardas96632	Pavarde96632	3	2	4	7
Vardas8202	Pavarde8202	3	3	3	7
Vardas45875	Pavarde45875	6	1	2	7
Vardas45946	Pavarde45946	2	4	3	7
Vardas45847	Pavarde45847	3	5	1	7
Vardas20093	Pavarde20093	1	3	5	7
Vardas46029	Pavarde46029	3	4	2	7
Vardas96505	Pavarde96505	1	1	7	7
Vardas70523	Pavarde70523	5	2	2	7
Vardas70613	Pavarde70613	4	1	4	7
Vardas96733	Pavarde96733	5	1	3	7
Vardas70881	Pavarde70881	4	4	1	7
Vardas70882	Pavarde70882	4	3	2	7
Vardas41472	Pavarde41472	3	4	2	7
Vardas96705	Pavarde96705	1	1	7	7
Vardas70706	Pavarde70706	2	1	6	7
Vardas60208	Pavarde60208	2	4	3	7
Vardas99132	Pavarde99132	1	5	3	7
Vardas34790	Pavarde34790	2	2	5	7
Vardas15023	Pavarde15023	6	2	1	7
Vardas14820	Pavarde14820	6	1	2	7
Vardas14793	Pavarde14793	2	3	4	7
Vardas88063	Pavarde88063	2	2	5	7
Vardas4563	Pavarde4563	1	3	5	7
Vardas60447	Pavarde60447	1	5	3	7
Vardas59521	Pavarde59521	1	1	7	7
Vardas59224	Pavarde59224	4	1	4	7
Vardas4116	Pavarde4116	4	2	3	7
Vardas59882	Pavarde59882	1	3	5	7
Vardas88748	Pavarde88748	1	3	5	7
Vardas35921	Pavarde35921	2	6	1	7
Vardas93086	Pavarde93086	3	1	5	7
Vardas5033	Pavarde5033	4	2	3	7
Vardas5007	Pavarde5007	1	5	3	7
Vardas61690	Pavarde61690	1	4	4	7
Vardas35765	Pavarde35765	3	4	2	7
Vardas61470	Pavarde61470	4	1	4	7
Vardas14439	Pavarde14439	5	2	2	7
Vardas61582	Pavarde61582	3	2	4	7
Vardas31655	Pavarde31655	2	1	6	7
Vardas86496	Pavarde86496	1	4	4	7
Vardas62069	Pavarde62069	1	5	3	7
Vardas86390	Pavarde86390	2	4	3	7
Vardas14687	Pavarde14687	4	3	2	7
Vardas52976	Pavarde52976	4	3	2	7
Vardas87672	Pavarde87672	1	5	3	7
Vardas23081	Pavarde23081	4	2	3	7
Vardas4699	Pavarde4699	5	1	3	7
Vardas35641	Pavarde35641	1	1	7	7
Vardas35680	Pavarde35680	2	5	2	7
Vardas61298	Pavarde61298	4	4	1	7
Vardas23935	Pavarde23935	3	2	4	7
Vardas17645	Pavarde17645	1	7	1	7
Vardas28012	Pavarde28012	1	6	2	7
Vardas61102	Pavarde61102	2	6	1	7
Vardas61256	Pavarde61256	2	3	4	7
Vardas52805	Pavarde52805	1	3	5	7
Vardas90982	Pavarde90982	2	2	5	7
Vardas57137	Pavarde57137	3	1	5	7
Vardas57220	Pavarde57220	3	2	4	7
Vardas90922	Pavarde90922	7	1	1	7
Vardas56940	Pavarde56940	1	7	1	7
Vardas56946	Pavarde56946	3	2	4	7
Vardas55557	Pavarde55557	4	4	1	7
Vardas2982	Pavarde2982	7	1	1	7
Vardas91140	Pavarde91140	5	2	2	7
Vardas57438	Pavarde57438	6	1	2	7
Vardas3580	Pavarde3580	3	5	1	7
Vardas109	Pavarde109	5	3	1	7
Vardas15930	Pavarde15930	2	6	1	7
Vardas16044	Pavarde16044	1	2	6	7
Vardas25226	Pavarde25226	7	1	1	7
Vardas99729	Pavarde99729	1	7	1	7
Vardas25130	Pavarde25130	2	3	4	7
Vardas56397	Pavarde56397	1	4	4	7
