Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas43639	Pavarde43639	2	1	10	2
Vardas21006	Pavarde21006	2	10	1	2
Vardas97258	Pavarde97258	10	2	1	2
Vardas69595	Pavarde69595	8	1	4	2
Vardas29610	Pavarde29610	4	4	5	2
Vardas10716	Pavarde10716	4	5	4	2
Vardas96995	Pavarde96995	6	6	1	2
Vardas68032	Pavarde68032	4	5	4	2
Vardas53940	Pavarde53940	5	6	2	2
Vardas39403	Pavarde39403	7	4	2	2
Vardas6147	Pavarde6147	7	1	5	2
Vardas5995	Pavarde5995	5	1	7	2
Vardas97012	Pavarde97012	2	8	3	2
Vardas51217	Pavarde51217	3	3	7	2
Vardas6210	Pavarde6210	1	2	10	2
Vardas36354	Pavarde36354	10	2	1	2
Vardas12115	Pavarde12115	2	5	6	2
Vardas2376	Pavarde2376	3	2	8	2
Vardas44904	Pavarde44904	6	1	6	2
Vardas29710	Pavarde29710	2	1	10	2
Vardas43870	Pavarde43870	2	6	5	2
Vardas68240	Pavarde68240	3	9	1	2
Vardas6280	Pavarde6280	6	5	2	2
Vardas91919	Pavarde91919	2	3	8	2
Vardas84078	Pavarde84078	3	3	7	2
Vardas10709	Pavarde10709	5	3	5	2
Vardas9980	Pavarde9980	9	2	2	2
Vardas91009	Pavarde91009	4	5	4	2
Vardas35305	Pavarde35305	7	5	1	2
Vardas19780	Pavarde19780	9	2	2	2
Vardas10155	Pavarde10155	10	2	1	2
Vardas81579	Pavarde81579	7	3	3	2
Vardas12086	Pavarde12086	6	4	3	2
Vardas1193	Pavarde1193	2	1	10	2
Vardas93615	Pavarde93615	7	5	1	2
Vardas23587	Pavarde23587	4	7	2	2
Vardas14153	Pavarde14153	8	3	2	2
Vardas54670	Pavarde54670	2	8	3	2
Vardas98346	Pavarde98346	2	7	4	2
Vardas36133	Pavarde36133	9	2	2	2
Vardas26424	Pavarde26424	2	1	10	2
Vardas91435	Pavarde91435	1	9	3	2
Vardas39436	Pavarde39436	2	9	2	2
Vardas28516	Pavarde28516	9	2	2	2
Vardas29908	Pavarde29908	1	3	9	2
Vardas55196	Pavarde55196	5	6	2	2
Vardas68381	Pavarde68381	5	7	1	2
Vardas77740	Pavarde77740	2	8	3	2
Vardas68757	Pavarde68757	7	5	1	2
Vardas68752	Pavarde68752	6	5	2	2
Vardas24540	Pavarde24540	4	7	2	2
Vardas70446	Pavarde70446	2	9	2	2
Vardas70340	Pavarde70340	5	1	7	2
Vardas20806	Pavarde20806	5	3	5	2
Vardas84880	Pavarde84880	7	1	5	2
Vardas27941	Pavarde27941	2	7	4	2
Vardas53134	Pavarde53134	1	5	7	2
Vardas31251	Pavarde31251	3	6	4	2
Vardas97805	Pavarde97805	5	7	1	2
Vardas83185	Pavarde83185	9	3	1	2
Vardas37128	Pavarde37128	7	2	4	2
Vardas89400	Pavarde89400	3	7	3	2
Vardas96613	Pavarde96613	1	3	9	2
Vardas71682	Pavarde71682	3	3	7	2
Vardas44247	Pavarde44247	2	4	7	2
Vardas69754	Pavarde69754	3	9	1	2
Vardas3075	Pavarde3075	2	5	6	2
Vardas69229	Pavarde69229	3	2	8	2
Vardas73674	Pavarde73674	1	9	3	2
Vardas47175	Pavarde47175	3	1	9	2
Vardas33815	Pavarde33815	7	2	4	2
Vardas36577	Pavarde36577	1	6	6	2
Vardas48127	Pavarde48127	7	3	3	2
Vardas23610	Pavarde23610	7	3	3	2
Vardas28713	Pavarde28713	5	7	1	2
Vardas10993	Pavarde10993	7	1	5	2
Vardas71678	Pavarde71678	4	8	1	2
Vardas90389	Pavarde90389	2	4	7	2
Vardas73733	Pavarde73733	8	3	2	2
Vardas20649	Pavarde20649	7	1	5	2
Vardas71778	Pavarde71778	5	6	2	2
Vardas72952	Pavarde72952	2	4	7	2
Vardas69898	Pavarde69898	6	6	1	2
Vardas69203	Pavarde69203	2	4	7	2
Vardas69899	Pavarde69899	1	3	9	2
Vardas51297	Pavarde51297	4	1	8	2
Vardas83747	Pavarde83747	7	3	3	2
Vardas72001	Pavarde72001	7	3	3	2
Vardas51570	Pavarde51570	1	4	8	2
Vardas55272	Pavarde55272	5	1	7	2
Vardas89982	Pavarde89982	9	2	2	2
Vardas93287	Pavarde93287	6	3	4	2
Vardas90589	Pavarde90589	5	2	6	2
Vardas24624	Pavarde24624	5	6	2	2
Vardas45023	Pavarde45023	2	3	8	2
Vardas5869	Pavarde5869	4	7	2	2
Vardas2965	Pavarde2965	5	1	7	2
Vardas11759	Pavarde11759	4	7	2	2
Vardas69202	Pavarde69202	4	8	1	2
Vardas93458	Pavarde93458	1	6	6	2
Vardas37379	Pavarde37379	9	1	3	2
Vardas83038	Pavarde83038	1	2	10	2
Vardas53691	Pavarde53691	1	2	10	2
Vardas58217	Pavarde58217	1	3	9	2
Vardas90107	Pavarde90107	5	3	5	2
Vardas51578	Pavarde51578	4	5	4	2
Vardas63231	Pavarde63231	2	4	7	2
Vardas54299	Pavarde54299	5	4	4	2
Vardas34089	Pavarde34089	5	6	2	2
Vardas71719	Pavarde71719	2	7	4	2
Vardas31242	Pavarde31242	9	2	2	2
Vardas3669	Pavarde3669	4	7	2	2
Vardas53725	Pavarde53725	8	1	4	2
Vardas28627	Pavarde28627	3	6	4	2
Vardas84936	Pavarde84936	3	2	8	2
Vardas1163	Pavarde1163	1	10	2	2
Vardas68187	Pavarde68187	5	4	4	2
Vardas26913	Pavarde26913	1	6	6	2
Vardas3688	Pavarde3688	3	1	9	2
Vardas97516	Pavarde97516	3	3	7	2
Vardas89787	Pavarde89787	7	2	4	2
Vardas89961	Pavarde89961	5	3	5	2
Vardas83391	Pavarde83391	5	6	2	2
Vardas91860	Pavarde91860	3	2	8	2
Vardas80652	Pavarde80652	7	4	2	2
Vardas44794	Pavarde44794	8	2	3	2
Vardas51152	Pavarde51152	5	2	6	2
Vardas71910	Pavarde71910	6	6	1	2
Vardas3370	Pavarde3370	9	3	1	2
Vardas83765	Pavarde83765	4	1	8	2
Vardas23676	Pavarde23676	7	3	3	2
Vardas47830	Pavarde47830	5	1	7	2
Vardas35489	Pavarde35489	8	3	2	2
Vardas3397	Pavarde3397	2	1	10	2
Vardas3879	Pavarde3879	3	8	2	2
Vardas7458	Pavarde7458	6	3	4	2
Vardas23545	Pavarde23545	7	5	1	2
Vardas83117	Pavarde83117	5	2	6	2
Vardas31095	Pavarde31095	4	3	6	2
Vardas93248	Pavarde93248	7	4	2	2
Vardas47624	Pavarde47624	3	6	4	2
Vardas68172	Pavarde68172	1	2	10	2
Vardas9783	Pavarde9783	2	9	2	2
Vardas2877	Pavarde2877	5	3	5	2
Vardas73866	Pavarde73866	3	2	8	2
Vardas96623	Pavarde96623	4	5	4	2
Vardas7510	Pavarde7510	1	9	3	2
Vardas11832	Pavarde11832	2	3	8	2
Vardas29082	Pavarde29082	3	3	7	2
Vardas26862	Pavarde26862	1	9	3	2
Vardas47626	Pavarde47626	2	3	8	2
Vardas9877	Pavarde9877	1	5	7	2
Vardas16757	Pavarde16757	1	3	9	2
Vardas31100	Pavarde31100	4	1	8	2
Vardas24839	Pavarde24839	3	9	1	2
Vardas96286	Pavarde96286	2	6	5	2
Vardas69205	Pavarde69205	6	3	4	2
Vardas90511	Pavarde90511	9	2	2	2
Vardas34098	Pavarde34098	4	1	8	2
Vardas12138	Pavarde12138	2	7	4	2
Vardas50337	Pavarde50337	3	7	3	2
Vardas46358	Pavarde46358	4	7	2	2
Vardas81710	Pavarde81710	10	2	1	2
Vardas17735	Pavarde17735	2	1	10	2
Vardas17105	Pavarde17105	1	8	4	2
Vardas12147	Pavarde12147	6	2	5	2
Vardas34151	Pavarde34151	2	6	5	2
Vardas73974	Pavarde73974	4	6	3	2
Vardas19486	Pavarde19486	2	9	2	2
Vardas96446	Pavarde96446	2	4	7	2
Vardas39542	Pavarde39542	5	5	3	2
Vardas95615	Pavarde95615	2	7	4	2
Vardas6913	Pavarde6913	9	3	1	2
Vardas47286	Pavarde47286	10	1	2	2
Vardas1783	Pavarde1783	3	5	5	2
Vardas1597	Pavarde1597	9	3	1	2
Vardas55093	Pavarde55093	1	8	4	2
Vardas62794	Pavarde62794	5	5	3	2
Vardas58235	Pavarde58235	6	5	2	2
Vardas51611	Pavarde51611	3	5	5	2
Vardas28052	Pavarde28052	2	10	1	2
Vardas17413	Pavarde17413	1	6	6	2
Vardas46516	Pavarde46516	2	1	10	2
Vardas70164	Pavarde70164	5	1	7	2
Vardas35998	Pavarde35998	3	4	6	2
Vardas22609	Pavarde22609	3	2	8	2
Vardas11212	Pavarde11212	7	5	1	2
Vardas46429	Pavarde46429	7	2	4	2
Vardas84754	Pavarde84754	4	5	4	2
Vardas19539	Pavarde19539	5	7	1	2
Vardas85050	Pavarde85050	3	6	4	2
Vardas19489	Pavarde19489	10	1	2	2
Vardas494	Pavarde494	3	9	1	2
Vardas46467	Pavarde46467	9	2	2	2
Vardas26288	Pavarde26288	6	6	1	2
Vardas69022	Pavarde69022	7	5	1	2
Vardas11246	Pavarde11246	10	1	2	2
Vardas30421	Pavarde30421	2	2	9	2
Vardas39481	Pavarde39481	7	4	2	2
Vardas22994	Pavarde22994	6	2	5	2
Vardas78571	Pavarde78571	3	9	1	2
Vardas23446	Pavarde23446	1	4	8	2
Vardas29730	Pavarde29730	1	4	8	2
Vardas55478	Pavarde55478	2	9	2	2
Vardas71653	Pavarde71653	2	1	10	2
Vardas87305	Pavarde87305	3	2	8	2
Vardas12218	Pavarde12218	5	1	7	2
Vardas93179	Pavarde93179	2	8	3	2
Vardas72	Pavarde72	5	5	3	2
Vardas74462	Pavarde74462	1	5	7	2
Vardas12169	Pavarde12169	4	3	6	2
Vardas80483	Pavarde80483	1	3	9	2
Vardas12190	Pavarde12190	2	8	3	2
Vardas51457	Pavarde51457	2	5	6	2
Vardas33842	Pavarde33842	8	3	2	2
Vardas36054	Pavarde36054	5	7	1	2
Vardas24812	Pavarde24812	4	7	2	2
Vardas90494	Pavarde90494	8	3	2	2
Vardas47813	Pavarde47813	2	7	4	2
Vardas19098	Pavarde19098	3	1	9	2
Vardas49790	Pavarde49790	4	2	7	2
Vardas3012	Pavarde3012	4	1	8	2
Vardas83465	Pavarde83465	1	4	8	2
Vardas56373	Pavarde56373	1	8	4	2
Vardas30681	Pavarde30681	5	7	1	2
Vardas49676	Pavarde49676	5	4	4	2
Vardas16616	Pavarde16616	9	3	1	2
Vardas11015	Pavarde11015	3	6	4	2
Vardas89775	Pavarde89775	9	3	1	2
Vardas46376	Pavarde46376	4	8	1	2
Vardas97859	Pavarde97859	3	2	8	2
Vardas52543	Pavarde52543	2	10	1	2
Vardas31029	Pavarde31029	2	9	2	2
Vardas10287	Pavarde10287	4	6	3	2
Vardas70208	Pavarde70208	10	2	1	2
Vardas84358	Pavarde84358	3	4	6	2
Vardas70478	Pavarde70478	5	1	7	2
Vardas29417	Pavarde29417	2	9	2	2
Vardas77964	Pavarde77964	7	1	5	2
Vardas10118	Pavarde10118	7	5	1	2
Vardas27834	Pavarde27834	9	1	3	2
Vardas44776	Pavarde44776	7	5	1	2
Vardas67978	Pavarde67978	1	9	3	2
Vardas84268	Pavarde84268	8	2	3	2
Vardas51656	Pavarde51656	2	4	7	2
Vardas30712	Pavarde30712	6	3	4	2
Vardas91858	Pavarde91858	2	10	1	2
Vardas6222	Pavarde6222	3	8	2	2
Vardas83267	Pavarde83267	5	2	6	2
Vardas85218	Pavarde85218	10	2	1	2
Vardas72518	Pavarde72518	5	3	5	2
Vardas90765	Pavarde90765	4	2	7	2
Vardas34183	Pavarde34183	4	1	8	2
Vardas46252	Pavarde46252	2	2	9	2
Vardas69349	Pavarde69349	3	5	5	2
Vardas36525	Pavarde36525	4	5	4	2
Vardas4829	Pavarde4829	1	10	2	2
Vardas82961	Pavarde82961	5	5	3	2
Vardas70367	Pavarde70367	7	3	3	2
Vardas83627	Pavarde83627	5	6	2	2
Vardas9929	Pavarde9929	3	3	7	2
Vardas52424	Pavarde52424	2	10	1	2
Vardas5821	Pavarde5821	2	7	4	2
Vardas73657	Pavarde73657	3	2	8	2
Vardas97207	Pavarde97207	2	2	9	2
Vardas69034	Pavarde69034	7	4	2	2
Vardas56544	Pavarde56544	6	2	5	2
Vardas33669	Pavarde33669	2	10	1	2
Vardas11687	Pavarde11687	3	3	7	2
Vardas44160	Pavarde44160	2	4	7	2
Vardas89508	Pavarde89508	3	2	8	2
Vardas70560	Pavarde70560	2	3	8	2
Vardas19349	Pavarde19349	2	9	2	2
Vardas83073	Pavarde83073	1	9	3	2
Vardas73494	Pavarde73494	2	1	10	2
Vardas53386	Pavarde53386	6	1	6	2
Vardas52001	Pavarde52001	9	1	3	2
Vardas2679	Pavarde2679	4	7	2	2
Vardas68374	Pavarde68374	7	4	2	2
Vardas70137	Pavarde70137	8	3	2	2
Vardas73960	Pavarde73960	4	3	6	2
Vardas46312	Pavarde46312	6	2	5	2
Vardas68352	Pavarde68352	5	2	6	2
Vardas70742	Pavarde70742	6	1	6	2
Vardas47534	Pavarde47534	4	8	1	2
Vardas45849	Pavarde45849	5	4	4	2
Vardas51324	Pavarde51324	1	2	10	2
Vardas95540	Pavarde95540	4	3	6	2
Vardas81750	Pavarde81750	4	3	6	2
Vardas4304	Pavarde4304	5	4	4	2
Vardas26882	Pavarde26882	4	8	1	2
Vardas48984	Pavarde48984	4	1	8	2
Vardas71115	Pavarde71115	2	10	1	2
Vardas29939	Pavarde29939	9	3	1	2
Vardas92936	Pavarde92936	1	9	3	2
Vardas92571	Pavarde92571	10	2	1	2
Vardas52282	Pavarde52282	5	7	1	2
Vardas80309	Pavarde80309	8	3	2	2
Vardas70753	Pavarde70753	1	5	7	2
Vardas96090	Pavarde96090	1	2	1	4
Vardas75001	Pavarde75001	2	1	1	4
Vardas40724	Pavarde40724	1	1	2	4
Vardas66331	Pavarde66331	1	1	2	4
Vardas42814	Pavarde42814	1	1	2	4
Vardas9267	Pavarde9267	1	1	2	4
Vardas11831	Pavarde11831	1	2	1	4
Vardas2876	Pavarde2876	2	1	1	4
Vardas67495	Pavarde67495	2	1	1	4
Vardas75959	Pavarde75959	1	2	1	4
Vardas34558	Pavarde34558	1	1	2	4
Vardas60817	Pavarde60817	1	1	2	4
Vardas46944	Pavarde46944	1	2	1	4
Vardas12534	Pavarde12534	1	2	1	4
Vardas75444	Pavarde75444	1	2	1	4
Vardas64821	Pavarde64821	2	1	1	4
Vardas49537	Pavarde49537	1	2	1	4
Vardas67762	Pavarde67762	2	1	1	4
Vardas23570	Pavarde23570	1	1	2	4
Vardas34094	Pavarde34094	1	1	2	4
Vardas85342	Pavarde85342	2	1	1	4
Vardas79046	Pavarde79046	2	1	1	4
Vardas16300	Pavarde16300	1	2	1	4
Vardas46845	Pavarde46845	1	2	1	4
Vardas75732	Pavarde75732	1	1	2	4
Vardas72209	Pavarde72209	2	1	1	4
Vardas9981	Pavarde9981	2	1	1	4
Vardas18317	Pavarde18317	1	2	1	4
Vardas54765	Pavarde54765	1	1	2	4
Vardas32776	Pavarde32776	2	1	1	4
Vardas76347	Pavarde76347	2	1	1	4
Vardas78745	Pavarde78745	1	2	1	4
Vardas64835	Pavarde64835	2	1	1	4
Vardas56075	Pavarde56075	4	10	3	1
Vardas6422	Pavarde6422	6	1	10	1
Vardas61811	Pavarde61811	3	6	8	1
Vardas2599	Pavarde2599	9	1	7	1
Vardas56086	Pavarde56086	1	6	10	1
Vardas61119	Pavarde61119	6	3	8	1
Vardas45513	Pavarde45513	5	6	6	1
Vardas7969	Pavarde7969	1	6	10	1
Vardas61159	Pavarde61159	5	3	9	1
Vardas40908	Pavarde40908	5	9	3	1
Vardas73959	Pavarde73959	6	7	4	1
Vardas40936	Pavarde40936	6	4	7	1
Vardas40967	Pavarde40967	8	8	1	1
Vardas40971	Pavarde40971	8	2	7	1
Vardas59506	Pavarde59506	6	7	4	1
Vardas99289	Pavarde99289	7	8	2	1
Vardas22061	Pavarde22061	4	10	3	1
Vardas21315	Pavarde21315	8	2	7	1
Vardas30271	Pavarde30271	4	4	9	1
Vardas40992	Pavarde40992	7	2	8	1
Vardas67279	Pavarde67279	5	8	4	1
Vardas53271	Pavarde53271	7	3	7	1
Vardas78883	Pavarde78883	3	4	10	1
Vardas40720	Pavarde40720	6	10	1	1
Vardas42773	Pavarde42773	3	4	10	1
Vardas85129	Pavarde85129	6	5	6	1
Vardas39122	Pavarde39122	9	1	7	1
Vardas93595	Pavarde93595	6	9	2	1
Vardas63783	Pavarde63783	9	2	6	1
Vardas5628	Pavarde5628	7	1	9	1
Vardas6372	Pavarde6372	6	8	3	1
Vardas80396	Pavarde80396	4	10	3	1
Vardas10085	Pavarde10085	9	7	1	1
Vardas73345	Pavarde73345	4	3	10	1
Vardas96950	Pavarde96950	7	3	7	1
Vardas39670	Pavarde39670	7	5	5	1
Vardas40547	Pavarde40547	9	4	4	1
Vardas13294	Pavarde13294	1	9	7	1
Vardas39646	Pavarde39646	6	8	3	1
Vardas40092	Pavarde40092	5	6	6	1
Vardas60917	Pavarde60917	7	7	3	1
Vardas22318	Pavarde22318	1	10	6	1
Vardas80418	Pavarde80418	6	2	9	1
Vardas63808	Pavarde63808	1	7	9	1
Vardas27762	Pavarde27762	7	9	1	1
Vardas75961	Pavarde75961	7	3	7	1
Vardas40012	Pavarde40012	1	6	10	1
Vardas14668	Pavarde14668	3	5	9	1
Vardas39984	Pavarde39984	7	9	1	1
Vardas14667	Pavarde14667	9	3	5	1
Vardas80256	Pavarde80256	9	2	6	1
Vardas32704	Pavarde32704	1	6	10	1
Vardas29884	Pavarde29884	1	8	8	1
Vardas40285	Pavarde40285	3	9	5	1
Vardas68779	Pavarde68779	7	2	8	1
Vardas32622	Pavarde32622	8	2	7	1
Vardas9125	Pavarde9125	4	6	7	1
Vardas28000	Pavarde28000	4	3	10	1
Vardas82905	Pavarde82905	6	3	8	1
Vardas1171	Pavarde1171	5	4	8	1
Vardas28020	Pavarde28020	6	2	9	1
Vardas42574	Pavarde42574	5	7	5	1
Vardas22180	Pavarde22180	2	9	6	1
Vardas38456	Pavarde38456	10	6	1	1
Vardas82710	Pavarde82710	10	2	5	1
Vardas97031	Pavarde97031	3	7	7	1
Vardas11707	Pavarde11707	2	9	6	1
Vardas64550	Pavarde64550	9	1	7	1
Vardas8290	Pavarde8290	8	8	1	1
Vardas40675	Pavarde40675	1	7	9	1
Vardas40664	Pavarde40664	9	6	2	1
Vardas75739	Pavarde75739	9	7	1	1
Vardas75729	Pavarde75729	4	4	9	1
Vardas54419	Pavarde54419	6	4	7	1
Vardas40644	Pavarde40644	7	6	4	1
Vardas39723	Pavarde39723	8	2	7	1
Vardas96911	Pavarde96911	8	7	2	1
Vardas63436	Pavarde63436	6	1	10	1
Vardas76819	Pavarde76819	2	5	10	1
Vardas41399	Pavarde41399	1	7	9	1
Vardas21814	Pavarde21814	2	9	6	1
Vardas78740	Pavarde78740	8	6	3	1
Vardas22592	Pavarde22592	1	10	6	1
Vardas41353	Pavarde41353	3	8	6	1
Vardas96586	Pavarde96586	5	6	6	1
Vardas61668	Pavarde61668	7	8	2	1
Vardas96594	Pavarde96594	1	8	8	1
Vardas1226	Pavarde1226	1	7	9	1
Vardas39261	Pavarde39261	8	4	5	1
Vardas73987	Pavarde73987	5	10	2	1
Vardas52079	Pavarde52079	6	3	8	1
Vardas61312	Pavarde61312	6	1	10	1
Vardas77132	Pavarde77132	3	6	8	1
Vardas78817	Pavarde78817	7	7	3	1
Vardas68080	Pavarde68080	3	5	9	1
Vardas40834	Pavarde40834	10	3	4	1
Vardas78784	Pavarde78784	3	6	8	1
Vardas96428	Pavarde96428	8	4	5	1
Vardas22016	Pavarde22016	10	2	5	1
Vardas22020	Pavarde22020	6	6	5	1
Vardas78794	Pavarde78794	10	3	4	1
Vardas79920	Pavarde79920	10	6	1	1
Vardas30039	Pavarde30039	1	6	10	1
Vardas96301	Pavarde96301	1	7	9	1
Vardas80393	Pavarde80393	5	8	4	1
Vardas27871	Pavarde27871	7	8	2	1
Vardas42871	Pavarde42871	8	8	1	1
Vardas8673	Pavarde8673	8	2	7	1
Vardas21267	Pavarde21267	2	5	10	1
Vardas51847	Pavarde51847	2	6	9	1
Vardas39889	Pavarde39889	7	9	1	1
Vardas32729	Pavarde32729	5	7	5	1
Vardas77038	Pavarde77038	6	4	7	1
Vardas54505	Pavarde54505	6	1	10	1
Vardas42724	Pavarde42724	10	2	5	1
Vardas42921	Pavarde42921	8	7	2	1
Vardas68185	Pavarde68185	9	7	1	1
Vardas62953	Pavarde62953	2	7	8	1
Vardas78694	Pavarde78694	6	10	1	1
Vardas83057	Pavarde83057	3	6	8	1
Vardas73931	Pavarde73931	2	5	10	1
Vardas27139	Pavarde27139	1	9	7	1
Vardas9843	Pavarde9843	5	2	10	1
Vardas17839	Pavarde17839	4	4	9	1
Vardas7439	Pavarde7439	4	10	3	1
Vardas43526	Pavarde43526	3	9	5	1
Vardas43247	Pavarde43247	1	7	9	1
Vardas10437	Pavarde10437	2	9	6	1
Vardas84231	Pavarde84231	3	4	10	1
Vardas5973	Pavarde5973	8	7	2	1
Vardas56711	Pavarde56711	2	7	8	1
Vardas29262	Pavarde29262	6	1	10	1
Vardas50942	Pavarde50942	4	6	7	1
Vardas67534	Pavarde67534	10	6	1	1
Vardas94929	Pavarde94929	2	8	7	1
Vardas21019	Pavarde21019	7	3	7	1
Vardas64035	Pavarde64035	10	1	6	1
Vardas74247	Pavarde74247	3	6	8	1
Vardas84681	Pavarde84681	3	9	5	1
Vardas94186	Pavarde94186	1	10	6	1
Vardas74964	Pavarde74964	3	5	9	1
Vardas43523	Pavarde43523	3	5	9	1
Vardas72370	Pavarde72370	5	3	9	1
Vardas18544	Pavarde18544	7	2	8	1
Vardas51103	Pavarde51103	8	8	1	1
Vardas75003	Pavarde75003	9	2	6	1
Vardas51020	Pavarde51020	6	6	5	1
Vardas50343	Pavarde50343	5	5	7	1
Vardas77404	Pavarde77404	8	7	2	1
Vardas5822	Pavarde5822	7	7	3	1
Vardas56736	Pavarde56736	3	6	8	1
Vardas43390	Pavarde43390	8	4	5	1
Vardas38010	Pavarde38010	3	8	6	1
Vardas94035	Pavarde94035	7	5	5	1
Vardas77697	Pavarde77697	4	3	10	1
Vardas50539	Pavarde50539	10	4	3	1
Vardas94571	Pavarde94571	4	3	10	1
Vardas43739	Pavarde43739	4	6	7	1
Vardas43714	Pavarde43714	3	8	6	1
Vardas27433	Pavarde27433	3	5	9	1
Vardas63372	Pavarde63372	10	1	6	1
Vardas50835	Pavarde50835	6	1	10	1
Vardas28606	Pavarde28606	9	7	1	1
Vardas63078	Pavarde63078	2	5	10	1
Vardas68628	Pavarde68628	9	4	4	1
Vardas62205	Pavarde62205	8	2	7	1
Vardas44048	Pavarde44048	9	6	2	1
Vardas94670	Pavarde94670	8	1	8	1
Vardas20865	Pavarde20865	6	8	3	1
Vardas74171	Pavarde74171	7	1	9	1
Vardas84134	Pavarde84134	7	8	2	1
Vardas84125	Pavarde84125	4	6	7	1
Vardas74786	Pavarde74786	6	8	3	1
Vardas14215	Pavarde14215	7	7	3	1
Vardas29624	Pavarde29624	1	10	6	1
Vardas43205	Pavarde43205	1	10	6	1
Vardas54378	Pavarde54378	6	3	8	1
Vardas77354	Pavarde77354	8	4	5	1
Vardas13107	Pavarde13107	2	9	6	1
Vardas50790	Pavarde50790	9	4	4	1
Vardas18325	Pavarde18325	5	7	5	1
Vardas14207	Pavarde14207	5	9	3	1
Vardas29522	Pavarde29522	3	5	9	1
Vardas37668	Pavarde37668	9	1	7	1
Vardas72457	Pavarde72457	4	8	5	1
Vardas62071	Pavarde62071	8	3	6	1
Vardas18487	Pavarde18487	8	7	2	1
Vardas99887	Pavarde99887	7	6	4	1
Vardas37650	Pavarde37650	7	9	1	1
Vardas56812	Pavarde56812	7	5	5	1
Vardas74874	Pavarde74874	7	4	6	1
Vardas8443	Pavarde8443	6	10	1	1
Vardas37657	Pavarde37657	3	6	8	1
Vardas9693	Pavarde9693	9	7	1	1
Vardas10215	Pavarde10215	5	3	9	1
Vardas44791	Pavarde44791	9	2	6	1
Vardas44392	Pavarde44392	5	9	3	1
Vardas18051	Pavarde18051	7	7	3	1
Vardas84444	Pavarde84444	4	10	3	1
Vardas10186	Pavarde10186	9	6	2	1
Vardas37703	Pavarde37703	8	5	4	1
Vardas20701	Pavarde20701	7	5	5	1
Vardas28820	Pavarde28820	5	6	6	1
Vardas10188	Pavarde10188	8	1	8	1
Vardas72967	Pavarde72967	6	5	6	1
Vardas75478	Pavarde75478	7	1	9	1
Vardas72990	Pavarde72990	5	4	8	1
Vardas74261	Pavarde74261	5	2	10	1
Vardas44174	Pavarde44174	9	4	4	1
Vardas44605	Pavarde44605	6	1	10	1
Vardas44616	Pavarde44616	2	5	10	1
Vardas9252	Pavarde9252	3	5	9	1
Vardas74085	Pavarde74085	3	8	6	1
Vardas51048	Pavarde51048	6	2	9	1
Vardas63384	Pavarde63384	6	9	2	1
Vardas9223	Pavarde9223	7	7	3	1
Vardas84730	Pavarde84730	7	1	9	1
Vardas74115	Pavarde74115	7	9	1	1
Vardas50109	Pavarde50109	3	10	4	1
Vardas94097	Pavarde94097	5	10	2	1
Vardas20598	Pavarde20598	6	8	3	1
Vardas81022	Pavarde81022	10	4	3	1
Vardas50095	Pavarde50095	5	10	2	1
Vardas82591	Pavarde82591	8	6	3	1
Vardas94455	Pavarde94455	4	3	10	1
Vardas50485	Pavarde50485	3	10	4	1
Vardas75202	Pavarde75202	2	7	8	1
Vardas94468	Pavarde94468	4	4	9	1
Vardas94472	Pavarde94472	7	3	7	1
Vardas18210	Pavarde18210	1	6	10	1
Vardas9211	Pavarde9211	2	6	9	1
Vardas50462	Pavarde50462	9	7	1	1
Vardas37640	Pavarde37640	9	6	2	1
Vardas77635	Pavarde77635	6	6	5	1
Vardas65075	Pavarde65075	8	7	2	1
Vardas9644	Pavarde9644	7	3	7	1
Vardas20650	Pavarde20650	10	1	6	1
Vardas77621	Pavarde77621	6	5	6	1
Vardas75604	Pavarde75604	9	5	3	1
Vardas5888	Pavarde5888	10	3	4	1
Vardas41667	Pavarde41667	3	10	4	1
Vardas93747	Pavarde93747	7	2	8	1
Vardas80119	Pavarde80119	6	8	3	1
Vardas37150	Pavarde37150	4	5	8	1
Vardas97266	Pavarde97266	8	2	7	1
Vardas93778	Pavarde93778	4	6	7	1
Vardas41588	Pavarde41588	5	4	8	1
Vardas61002	Pavarde61002	4	10	3	1
Vardas68545	Pavarde68545	3	6	8	1
Vardas93780	Pavarde93780	8	4	5	1
Vardas37103	Pavarde37103	6	10	1	1
Vardas76801	Pavarde76801	5	10	2	1
Vardas8765	Pavarde8765	6	1	10	1
Vardas37179	Pavarde37179	10	4	3	1
Vardas76772	Pavarde76772	6	9	2	1
Vardas27219	Pavarde27219	8	3	6	1
Vardas79321	Pavarde79321	1	9	7	1
Vardas46428	Pavarde46428	6	1	10	1
Vardas46426	Pavarde46426	2	6	9	1
Vardas42077	Pavarde42077	9	2	6	1
Vardas97959	Pavarde97959	10	2	5	1
Vardas46384	Pavarde46384	8	4	5	1
Vardas27060	Pavarde27060	9	3	5	1
Vardas85565	Pavarde85565	8	4	5	1
Vardas46374	Pavarde46374	6	6	5	1
Vardas29109	Pavarde29109	7	4	6	1
Vardas46318	Pavarde46318	3	5	9	1
Vardas60572	Pavarde60572	3	9	5	1
Vardas77467	Pavarde77467	6	4	7	1
Vardas26084	Pavarde26084	5	7	5	1
Vardas27283	Pavarde27283	6	2	9	1
Vardas32594	Pavarde32594	7	2	8	1
Vardas79748	Pavarde79748	2	8	7	1
Vardas53635	Pavarde53635	8	7	2	1
Vardas76537	Pavarde76537	7	6	4	1
