Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas10516	Pavarde10516	1	6	2	10
Vardas45611	Pavarde45611	10	5	3	10
Vardas72103	Pavarde72103	4	9	7	10
Vardas72108	Pavarde72108	9	9	9	10
Vardas45601	Pavarde45601	8	10	10	10
Vardas20268	Pavarde20268	7	8	10	10
Vardas45574	Pavarde45574	6	2	9	10
Vardas72159	Pavarde72159	10	9	8	10
Vardas10206	Pavarde10206	10	10	2	10
Vardas72174	Pavarde72174	5	3	9	10
Vardas72181	Pavarde72181	9	7	2	10
Vardas10490	Pavarde10490	9	7	9	10
Vardas45545	Pavarde45545	10	2	9	10
Vardas72193	Pavarde72193	4	7	1	10
Vardas45542	Pavarde45542	2	9	6	10
Vardas72198	Pavarde72198	6	1	6	10
Vardas72201	Pavarde72201	2	8	10	10
Vardas10482	Pavarde10482	4	6	6	10
Vardas45539	Pavarde45539	10	5	1	10
Vardas45538	Pavarde45538	6	4	3	10
Vardas45535	Pavarde45535	4	4	10	10
Vardas20293	Pavarde20293	4	10	7	10
Vardas45529	Pavarde45529	3	5	10	10
Vardas9973	Pavarde9973	4	9	4	10
Vardas9993	Pavarde9993	8	1	7	10
Vardas44629	Pavarde44629	4	8	5	10
Vardas73580	Pavarde73580	9	1	1	10
Vardas73586	Pavarde73586	1	2	8	10
Vardas73595	Pavarde73595	6	2	1	10
Vardas44612	Pavarde44612	2	5	8	10
Vardas44610	Pavarde44610	2	1	4	10
Vardas73602	Pavarde73602	7	7	10	10
Vardas73604	Pavarde73604	10	4	1	10
Vardas44606	Pavarde44606	9	2	9	10
Vardas73611	Pavarde73611	5	3	9	10
Vardas73617	Pavarde73617	4	4	7	10
Vardas44593	Pavarde44593	7	2	1	10
Vardas44590	Pavarde44590	5	1	1	10
Vardas44586	Pavarde44586	4	7	9	10
Vardas9994	Pavarde9994	7	6	9	10
Vardas20671	Pavarde20671	5	2	3	10
Vardas73634	Pavarde73634	1	9	4	10
Vardas9969	Pavarde9969	6	6	5	10
Vardas44573	Pavarde44573	10	3	1	10
Vardas44556	Pavarde44556	6	10	10	10
Vardas73662	Pavarde73662	4	5	2	10
Vardas73663	Pavarde73663	10	8	3	10
Vardas73666	Pavarde73666	3	1	4	10
Vardas9952	Pavarde9952	8	10	7	10
Vardas20687	Pavarde20687	2	5	9	10
Vardas73677	Pavarde73677	2	5	6	10
Vardas73678	Pavarde73678	5	2	1	10
Vardas9945	Pavarde9945	8	2	8	10
Vardas73686	Pavarde73686	8	6	5	10
Vardas73687	Pavarde73687	7	2	2	10
Vardas44671	Pavarde44671	6	6	10	10
Vardas73458	Pavarde73458	7	3	9	10
Vardas20613	Pavarde20613	3	5	3	10
Vardas73464	Pavarde73464	1	8	3	10
Vardas73465	Pavarde73465	10	1	5	10
Vardas73468	Pavarde73468	5	5	3	10
Vardas10018	Pavarde10018	10	7	6	10
Vardas73476	Pavarde73476	6	8	10	10
Vardas73477	Pavarde73477	10	10	5	10
Vardas73485	Pavarde73485	10	8	9	10
Vardas44695	Pavarde44695	3	10	1	10
Vardas73496	Pavarde73496	3	2	9	10
Vardas44682	Pavarde44682	5	3	4	10
Vardas44677	Pavarde44677	3	4	8	10
Vardas73516	Pavarde73516	2	6	8	10
Vardas73519	Pavarde73519	10	10	8	10
Vardas44536	Pavarde44536	8	3	1	10
Vardas73526	Pavarde73526	1	10	6	10
Vardas44667	Pavarde44667	6	3	8	10
Vardas44665	Pavarde44665	3	1	6	10
Vardas44661	Pavarde44661	1	5	6	10
Vardas73533	Pavarde73533	7	10	8	10
Vardas73535	Pavarde73535	4	4	3	10
Vardas44658	Pavarde44658	10	5	2	10
Vardas44653	Pavarde44653	2	6	3	10
Vardas44650	Pavarde44650	3	6	9	10
Vardas73544	Pavarde73544	8	3	6	10
Vardas44646	Pavarde44646	4	7	9	10
Vardas10001	Pavarde10001	8	3	2	10
Vardas73559	Pavarde73559	8	3	2	10
Vardas73563	Pavarde73563	2	3	10	10
Vardas20643	Pavarde20643	8	9	7	10
Vardas9838	Pavarde9838	1	4	8	10
Vardas73847	Pavarde73847	1	5	5	10
Vardas73850	Pavarde73850	9	4	7	10
Vardas73858	Pavarde73858	9	3	7	10
Vardas73865	Pavarde73865	2	1	4	10
Vardas9881	Pavarde9881	1	5	6	10
Vardas44398	Pavarde44398	5	3	1	10
Vardas44395	Pavarde44395	1	5	9	10
Vardas73915	Pavarde73915	6	2	2	10
Vardas73916	Pavarde73916	6	4	2	10
Vardas73918	Pavarde73918	1	6	6	10
Vardas9853	Pavarde9853	1	6	5	10
Vardas73921	Pavarde73921	4	4	2	10
Vardas73935	Pavarde73935	6	5	8	10
Vardas9842	Pavarde9842	7	2	2	10
Vardas44366	Pavarde44366	10	9	1	10
Vardas9888	Pavarde9888	3	4	6	10
Vardas44359	Pavarde44359	7	4	7	10
Vardas9832	Pavarde9832	2	10	5	10
Vardas20751	Pavarde20751	2	8	6	10
Vardas73982	Pavarde73982	10	3	4	10
Vardas9826	Pavarde9826	10	9	2	10
Vardas9824	Pavarde9824	9	6	9	10
Vardas44340	Pavarde44340	8	6	4	10
Vardas44338	Pavarde44338	4	8	3	10
Vardas44336	Pavarde44336	3	9	5	10
Vardas74003	Pavarde74003	10	9	4	10
Vardas74004	Pavarde74004	10	3	7	10
Vardas44329	Pavarde44329	5	9	2	10
Vardas9815	Pavarde9815	3	1	10	10
Vardas74025	Pavarde74025	5	9	1	10
Vardas44321	Pavarde44321	9	8	2	10
Vardas20707	Pavarde20707	8	2	1	10
Vardas73695	Pavarde73695	2	4	8	10
Vardas20691	Pavarde20691	7	10	6	10
Vardas73710	Pavarde73710	4	8	3	10
Vardas44520	Pavarde44520	6	5	8	10
Vardas44518	Pavarde44518	7	4	4	10
Vardas73722	Pavarde73722	9	4	1	10
Vardas20695	Pavarde20695	2	2	5	10
Vardas73732	Pavarde73732	7	4	6	10
Vardas44510	Pavarde44510	2	8	4	10
Vardas73736	Pavarde73736	6	8	1	10
Vardas73746	Pavarde73746	1	7	7	10
Vardas20703	Pavarde20703	3	4	7	10
Vardas44492	Pavarde44492	2	10	1	10
Vardas9924	Pavarde9924	5	7	6	10
Vardas44491	Pavarde44491	10	4	3	10
Vardas73453	Pavarde73453	4	9	9	10
Vardas44480	Pavarde44480	6	10	10	10
Vardas73773	Pavarde73773	5	4	7	10
Vardas44477	Pavarde44477	3	6	2	10
Vardas73776	Pavarde73776	8	10	1	10
Vardas9913	Pavarde9913	9	1	1	10
Vardas44469	Pavarde44469	7	10	5	10
Vardas73789	Pavarde73789	7	9	9	10
Vardas73820	Pavarde73820	7	6	8	10
Vardas73821	Pavarde73821	1	1	4	10
Vardas9896	Pavarde9896	3	3	9	10
Vardas9891	Pavarde9891	4	1	7	10
Vardas73833	Pavarde73833	4	6	7	10
Vardas73838	Pavarde73838	10	7	8	10
Vardas73840	Pavarde73840	6	2	6	10
Vardas10150	Pavarde10150	3	9	5	10
Vardas73052	Pavarde73052	4	1	6	10
Vardas73053	Pavarde73053	1	3	10	10
Vardas73054	Pavarde73054	10	4	6	10
Vardas73057	Pavarde73057	1	9	9	10
Vardas44955	Pavarde44955	7	10	8	10
Vardas44940	Pavarde44940	10	7	10	10
Vardas73076	Pavarde73076	1	8	4	10
Vardas10159	Pavarde10159	8	4	5	10
Vardas73081	Pavarde73081	2	4	7	10
Vardas73082	Pavarde73082	6	9	9	10
Vardas73093	Pavarde73093	8	2	10	10
Vardas73098	Pavarde73098	10	10	3	10
Vardas20521	Pavarde20521	4	4	2	10
Vardas44929	Pavarde44929	2	8	5	10
Vardas73103	Pavarde73103	8	4	7	10
Vardas44959	Pavarde44959	10	5	6	10
Vardas73113	Pavarde73113	7	8	9	10
Vardas44924	Pavarde44924	3	7	1	10
Vardas44920	Pavarde44920	6	8	4	10
Vardas73120	Pavarde73120	1	9	2	10
Vardas20528	Pavarde20528	6	2	6	10
Vardas73127	Pavarde73127	10	1	1	10
Vardas73128	Pavarde73128	9	9	3	10
Vardas73131	Pavarde73131	5	4	5	10
Vardas73137	Pavarde73137	2	1	10	10
Vardas73139	Pavarde73139	4	2	1	10
Vardas73151	Pavarde73151	9	5	8	10
Vardas44887	Pavarde44887	6	3	10	10
Vardas73155	Pavarde73155	8	2	7	10
Vardas20539	Pavarde20539	2	6	6	10
Vardas73170	Pavarde73170	6	7	6	10
Vardas44987	Pavarde44987	2	1	9	10
Vardas45026	Pavarde45026	5	9	7	10
Vardas10205	Pavarde10205	9	3	8	10
Vardas72954	Pavarde72954	3	7	6	10
Vardas10204	Pavarde10204	6	3	4	10
Vardas10203	Pavarde10203	9	1	8	10
Vardas10201	Pavarde10201	3	3	4	10
Vardas72970	Pavarde72970	7	6	1	10
Vardas45005	Pavarde45005	2	2	10	10
Vardas45003	Pavarde45003	10	7	7	10
Vardas10189	Pavarde10189	2	9	7	10
Vardas44997	Pavarde44997	2	10	7	10
Vardas72992	Pavarde72992	9	2	3	10
Vardas20503	Pavarde20503	3	6	10	10
Vardas73000	Pavarde73000	3	4	9	10
Vardas10184	Pavarde10184	9	10	3	10
Vardas73176	Pavarde73176	6	7	9	10
Vardas73009	Pavarde73009	9	10	5	10
Vardas44982	Pavarde44982	6	8	3	10
Vardas73015	Pavarde73015	10	6	2	10
Vardas44980	Pavarde44980	7	2	4	10
Vardas73020	Pavarde73020	8	9	3	10
Vardas73021	Pavarde73021	2	1	3	10
Vardas73025	Pavarde73025	4	5	10	10
Vardas73033	Pavarde73033	8	3	8	10
Vardas44969	Pavarde44969	8	4	5	10
Vardas44968	Pavarde44968	9	7	3	10
Vardas73042	Pavarde73042	8	5	3	10
Vardas73043	Pavarde73043	6	6	1	10
Vardas20511	Pavarde20511	1	7	3	10
Vardas44961	Pavarde44961	3	9	8	10
Vardas10059	Pavarde10059	9	2	2	10
Vardas20570	Pavarde20570	4	2	7	10
Vardas44778	Pavarde44778	5	8	7	10
Vardas10077	Pavarde10077	2	3	2	10
Vardas73346	Pavarde73346	2	4	9	10
Vardas73347	Pavarde73347	6	3	10	10
Vardas73353	Pavarde73353	4	7	7	10
Vardas73354	Pavarde73354	5	5	2	10
Vardas44764	Pavarde44764	8	10	5	10
Vardas73369	Pavarde73369	3	4	3	10
Vardas73370	Pavarde73370	5	7	10	10
Vardas44758	Pavarde44758	9	4	2	10
Vardas73373	Pavarde73373	3	10	7	10
Vardas73376	Pavarde73376	4	1	4	10
Vardas10064	Pavarde10064	5	3	1	10
Vardas73380	Pavarde73380	7	5	2	10
Vardas73318	Pavarde73318	10	4	10	10
Vardas73392	Pavarde73392	1	1	5	10
Vardas10057	Pavarde10057	8	5	4	10
Vardas73399	Pavarde73399	6	4	4	10
Vardas73406	Pavarde73406	1	10	7	10
Vardas73408	Pavarde73408	7	9	5	10
Vardas73412	Pavarde73412	10	8	2	10
Vardas44736	Pavarde44736	6	9	2	10
Vardas10045	Pavarde10045	3	1	3	10
Vardas44731	Pavarde44731	6	9	7	10
Vardas44729	Pavarde44729	5	9	7	10
Vardas10038	Pavarde10038	1	1	5	10
Vardas44724	Pavarde44724	8	2	5	10
Vardas10030	Pavarde10030	5	7	5	10
Vardas73446	Pavarde73446	2	2	6	10
Vardas10028	Pavarde10028	4	1	1	10
Vardas73246	Pavarde73246	5	3	9	10
Vardas73179	Pavarde73179	8	2	4	10
Vardas73186	Pavarde73186	9	7	7	10
Vardas10131	Pavarde10131	7	9	7	10
Vardas10128	Pavarde10128	7	7	10	10
Vardas10125	Pavarde10125	2	1	10	10
Vardas44858	Pavarde44858	2	6	2	10
Vardas73208	Pavarde73208	8	1	9	10
Vardas20549	Pavarde20549	10	1	3	10
Vardas73220	Pavarde73220	5	6	4	10
Vardas73223	Pavarde73223	7	3	9	10
Vardas10115	Pavarde10115	7	4	3	10
Vardas73230	Pavarde73230	1	2	10	10
Vardas73241	Pavarde73241	7	7	7	10
Vardas20553	Pavarde20553	5	8	4	10
Vardas73245	Pavarde73245	4	3	4	10
Vardas71725	Pavarde71725	8	5	8	10
Vardas10109	Pavarde10109	4	8	6	10
Vardas10097	Pavarde10097	2	2	7	10
Vardas44825	Pavarde44825	1	3	10	10
Vardas44823	Pavarde44823	5	5	4	10
Vardas44820	Pavarde44820	6	10	6	10
Vardas73280	Pavarde73280	1	1	2	10
Vardas44812	Pavarde44812	5	9	7	10
Vardas44811	Pavarde44811	8	3	10	10
Vardas44809	Pavarde44809	4	9	1	10
Vardas44808	Pavarde44808	10	3	6	10
Vardas44802	Pavarde44802	5	6	6	10
Vardas10089	Pavarde10089	7	8	8	10
Vardas73316	Pavarde73316	8	5	5	10
Vardas20564	Pavarde20564	6	6	10	10
Vardas70317	Pavarde70317	3	1	2	10
Vardas11177	Pavarde11177	9	8	5	10
Vardas46843	Pavarde46843	5	9	7	10
Vardas46842	Pavarde46842	10	6	8	10
Vardas46838	Pavarde46838	5	7	5	10
Vardas11174	Pavarde11174	1	4	10	10
Vardas46830	Pavarde46830	4	2	7	10
Vardas46825	Pavarde46825	5	5	6	10
Vardas70292	Pavarde70292	2	10	5	10
Vardas70293	Pavarde70293	7	7	6	10
Vardas46823	Pavarde46823	8	5	6	10
Vardas46820	Pavarde46820	5	7	2	10
Vardas70305	Pavarde70305	10	3	1	10
Vardas19835	Pavarde19835	4	6	2	10
Vardas70315	Pavarde70315	7	4	9	10
Vardas46801	Pavarde46801	9	2	2	10
Vardas19825	Pavarde19825	8	8	6	10
Vardas19843	Pavarde19843	4	10	4	10
Vardas70322	Pavarde70322	8	2	3	10
Vardas11159	Pavarde11159	3	3	8	10
Vardas70329	Pavarde70329	1	5	3	10
Vardas46790	Pavarde46790	2	9	1	10
Vardas46789	Pavarde46789	9	3	6	10
Vardas46788	Pavarde46788	10	4	1	10
Vardas46783	Pavarde46783	3	10	2	10
Vardas11153	Pavarde11153	7	2	4	10
Vardas70345	Pavarde70345	9	1	1	10
Vardas11152	Pavarde11152	5	6	8	10
Vardas70350	Pavarde70350	10	4	9	10
Vardas70354	Pavarde70354	4	10	1	10
Vardas46781	Pavarde46781	2	6	6	10
Vardas70372	Pavarde70372	2	9	2	10
Vardas70198	Pavarde70198	6	5	3	10
Vardas70148	Pavarde70148	3	6	1	10
Vardas70149	Pavarde70149	6	6	3	10
Vardas70154	Pavarde70154	3	3	5	10
Vardas19798	Pavarde19798	8	8	8	10
Vardas11203	Pavarde11203	1	2	7	10
Vardas70161	Pavarde70161	5	1	1	10
Vardas46908	Pavarde46908	8	1	6	10
Vardas11200	Pavarde11200	4	8	2	10
Vardas46900	Pavarde46900	3	1	8	10
Vardas46894	Pavarde46894	8	5	8	10
Vardas11195	Pavarde11195	6	3	5	10
Vardas46887	Pavarde46887	1	2	1	10
Vardas70189	Pavarde70189	3	2	6	10
Vardas70193	Pavarde70193	9	9	10	10
Vardas70194	Pavarde70194	5	6	1	10
Vardas70378	Pavarde70378	6	7	5	10
Vardas11192	Pavarde11192	9	7	3	10
Vardas70209	Pavarde70209	10	8	5	10
Vardas11188	Pavarde11188	5	1	5	10
Vardas46873	Pavarde46873	5	1	6	10
Vardas46865	Pavarde46865	4	8	6	10
Vardas70224	Pavarde70224	10	6	6	10
Vardas46863	Pavarde46863	5	5	7	10
Vardas70230	Pavarde70230	8	4	3	10
Vardas70231	Pavarde70231	3	4	3	10
Vardas70233	Pavarde70233	5	3	2	10
Vardas19822	Pavarde19822	5	9	3	10
Vardas70239	Pavarde70239	8	6	4	10
Vardas70240	Pavarde70240	8	6	5	10
Vardas70242	Pavarde70242	3	7	10	10
Vardas70252	Pavarde70252	5	10	1	10
Vardas70580	Pavarde70580	7	9	4	10
Vardas70521	Pavarde70521	4	9	5	10
Vardas70526	Pavarde70526	7	8	4	10
Vardas46662	Pavarde46662	4	1	7	10
Vardas70530	Pavarde70530	2	6	6	10
Vardas46656	Pavarde46656	9	7	8	10
Vardas46654	Pavarde46654	3	6	9	10
Vardas70544	Pavarde70544	4	6	8	10
Vardas70550	Pavarde70550	1	2	6	10
Vardas70555	Pavarde70555	10	2	2	10
Vardas70558	Pavarde70558	6	4	3	10
Vardas11068	Pavarde11068	9	3	4	10
Vardas46642	Pavarde46642	1	4	2	10
Vardas70563	Pavarde70563	5	1	5	10
Vardas46638	Pavarde46638	7	5	1	10
Vardas19882	Pavarde19882	4	9	1	10
Vardas46667	Pavarde46667	1	7	1	10
Vardas46628	Pavarde46628	10	10	10	10
Vardas46622	Pavarde46622	2	4	5	10
Vardas70603	Pavarde70603	1	10	7	10
Vardas46614	Pavarde46614	3	9	3	10
Vardas19889	Pavarde19889	10	5	8	10
Vardas70608	Pavarde70608	5	10	3	10
Vardas70609	Pavarde70609	4	7	7	10
Vardas11045	Pavarde11045	9	6	8	10
Vardas46601	Pavarde46601	8	10	5	10
Vardas46600	Pavarde46600	8	1	7	10
Vardas46595	Pavarde46595	9	3	8	10
Vardas46592	Pavarde46592	10	4	6	10
Vardas70632	Pavarde70632	4	4	2	10
Vardas70633	Pavarde70633	5	9	8	10
Vardas70640	Pavarde70640	5	5	2	10
Vardas46739	Pavarde46739	7	8	9	10
Vardas70384	Pavarde70384	9	10	8	10
Vardas46767	Pavarde46767	2	8	9	10
Vardas70388	Pavarde70388	5	1	1	10
Vardas46764	Pavarde46764	3	3	2	10
Vardas11132	Pavarde11132	9	8	4	10
Vardas46758	Pavarde46758	7	10	6	10
Vardas70404	Pavarde70404	10	4	9	10
Vardas19855	Pavarde19855	4	3	4	10
Vardas46750	Pavarde46750	3	4	8	10
Vardas70408	Pavarde70408	4	10	10	10
Vardas70410	Pavarde70410	7	6	1	10
Vardas19857	Pavarde19857	6	6	7	10
Vardas46744	Pavarde46744	10	10	9	10
Vardas70425	Pavarde70425	5	8	7	10
Vardas70432	Pavarde70432	2	5	10	10
Vardas70142	Pavarde70142	3	2	2	10
Vardas46728	Pavarde46728	7	6	5	10
Vardas46725	Pavarde46725	9	10	5	10
Vardas11102	Pavarde11102	3	3	4	10
Vardas19862	Pavarde19862	5	4	10	10
Vardas70476	Pavarde70476	3	3	1	10
Vardas11092	Pavarde11092	5	9	7	10
Vardas46703	Pavarde46703	4	1	7	10
Vardas46696	Pavarde46696	10	1	5	10
Vardas46694	Pavarde46694	4	1	8	10
Vardas46683	Pavarde46683	7	9	5	10
Vardas70504	Pavarde70504	3	8	9	10
Vardas46679	Pavarde46679	7	6	10	10
Vardas46677	Pavarde46677	2	9	8	10
Vardas46671	Pavarde46671	5	4	6	10
Vardas11356	Pavarde11356	2	6	8	10
Vardas11370	Pavarde11370	4	10	9	10
Vardas19733	Pavarde19733	6	9	6	10
Vardas69749	Pavarde69749	7	9	3	10
Vardas47146	Pavarde47146	8	9	7	10
Vardas47145	Pavarde47145	2	2	1	10
Vardas69762	Pavarde69762	10	2	9	10
Vardas11363	Pavarde11363	2	2	10	10
Vardas69768	Pavarde69768	4	6	8	10
Vardas19735	Pavarde19735	3	8	3	10
Vardas69772	Pavarde69772	3	1	5	10
Vardas19736	Pavarde19736	5	5	7	10
Vardas69780	Pavarde69780	8	4	3	10
Vardas11358	Pavarde11358	5	10	6	10
Vardas69787	Pavarde69787	3	6	9	10
Vardas47130	Pavarde47130	2	7	7	10
Vardas69734	Pavarde69734	6	3	1	10
Vardas69797	Pavarde69797	3	1	3	10
Vardas69799	Pavarde69799	10	7	6	10
Vardas69812	Pavarde69812	4	6	9	10
Vardas19741	Pavarde19741	10	6	10	10
Vardas69838	Pavarde69838	5	1	5	10
Vardas69842	Pavarde69842	1	8	8	10
Vardas69847	Pavarde69847	10	1	4	10
Vardas47099	Pavarde47099	4	10	3	10
Vardas47097	Pavarde47097	4	4	7	10
Vardas69857	Pavarde69857	2	1	1	10
Vardas47080	Pavarde47080	5	7	7	10
Vardas69881	Pavarde69881	2	1	4	10
Vardas69894	Pavarde69894	2	4	5	10
Vardas19757	Pavarde19757	7	5	10	10
Vardas47062	Pavarde47062	2	10	7	10
Vardas11399	Pavarde11399	7	5	3	10
Vardas69587	Pavarde69587	4	2	2	10
Vardas47261	Pavarde47261	7	9	6	10
Vardas11429	Pavarde11429	9	9	9	10
Vardas47255	Pavarde47255	1	5	2	10
Vardas47250	Pavarde47250	3	10	5	10
Vardas69611	Pavarde69611	4	10	9	10
Vardas69614	Pavarde69614	9	3	5	10
Vardas19691	Pavarde19691	8	10	7	10
Vardas11417	Pavarde11417	10	9	9	10
Vardas69624	Pavarde69624	1	2	9	10
Vardas11412	Pavarde11412	2	7	6	10
Vardas19697	Pavarde19697	2	9	6	10
Vardas69637	Pavarde69637	3	3	4	10
Vardas69651	Pavarde69651	6	6	9	10
Vardas69664	Pavarde69664	7	7	10	10
Vardas11302	Pavarde11302	7	7	7	10
Vardas47207	Pavarde47207	8	9	10	10
Vardas69679	Pavarde69679	1	8	7	10
Vardas47201	Pavarde47201	2	4	7	10
Vardas69686	Pavarde69686	5	6	1	10
Vardas47192	Pavarde47192	3	6	9	10
Vardas19711	Pavarde19711	8	5	7	10
Vardas19714	Pavarde19714	1	4	1	10
Vardas47177	Pavarde47177	6	5	8	10
Vardas69708	Pavarde69708	4	3	7	10
Vardas69712	Pavarde69712	7	2	7	10
Vardas69716	Pavarde69716	9	8	7	10
Vardas47169	Pavarde47169	10	5	1	10
Vardas47168	Pavarde47168	2	8	2	10
Vardas69723	Pavarde69723	6	7	10	10
Vardas11230	Pavarde11230	6	1	5	10
Vardas46974	Pavarde46974	7	4	2	10
Vardas46972	Pavarde46972	7	3	4	10
Vardas46968	Pavarde46968	8	10	7	10
Vardas11248	Pavarde11248	4	2	9	10
Vardas46966	Pavarde46966	6	6	1	10
Vardas46964	Pavarde46964	1	7	2	10
Vardas46961	Pavarde46961	8	6	2	10
Vardas70055	Pavarde70055	3	8	9	10
Vardas46960	Pavarde46960	10	8	1	10
Vardas70061	Pavarde70061	3	9	4	10
Vardas70068	Pavarde70068	6	9	2	10
Vardas11238	Pavarde11238	2	3	5	10
Vardas46952	Pavarde46952	2	8	7	10
Vardas70074	Pavarde70074	8	5	2	10
Vardas46949	Pavarde46949	1	5	10	10
Vardas70026	Pavarde70026	4	1	3	10
Vardas11224	Pavarde11224	9	5	6	10
Vardas11219	Pavarde11219	3	4	5	10
Vardas70100	Pavarde70100	9	7	2	10
Vardas46939	Pavarde46939	9	7	6	10
Vardas46934	Pavarde46934	4	4	7	10
Vardas11214	Pavarde11214	3	4	5	10
Vardas70114	Pavarde70114	9	2	8	10
Vardas70115	Pavarde70115	3	3	4	10
Vardas70118	Pavarde70118	6	2	3	10
Vardas70121	Pavarde70121	4	7	4	10
Vardas70123	Pavarde70123	5	3	7	10
Vardas19796	Pavarde19796	10	8	3	10
Vardas70131	Pavarde70131	6	3	9	10
Vardas46923	Pavarde46923	5	6	5	10
Vardas11210	Pavarde11210	10	9	8	10
Vardas69952	Pavarde69952	7	8	3	10
Vardas11301	Pavarde11301	4	9	9	10
Vardas47059	Pavarde47059	8	9	4	10
Vardas11300	Pavarde11300	9	1	4	10
Vardas47058	Pavarde47058	6	8	2	10
Vardas11295	Pavarde11295	5	8	7	10
Vardas47051	Pavarde47051	4	7	3	10
Vardas19764	Pavarde19764	2	9	7	10
Vardas69927	Pavarde69927	10	5	8	10
Vardas69929	Pavarde69929	3	4	10	10
Vardas11290	Pavarde11290	6	1	9	10
Vardas69937	Pavarde69937	7	2	4	10
Vardas11289	Pavarde11289	6	10	9	10
Vardas47036	Pavarde47036	5	5	5	10
Vardas69944	Pavarde69944	1	10	6	10
Vardas69951	Pavarde69951	9	8	1	10
Vardas46587	Pavarde46587	3	6	9	10
Vardas69954	Pavarde69954	9	9	6	10
Vardas47022	Pavarde47022	2	6	7	10
Vardas69973	Pavarde69973	4	1	6	10
Vardas69982	Pavarde69982	8	2	4	10
Vardas11269	Pavarde11269	1	7	2	10
Vardas69986	Pavarde69986	4	4	9	10
Vardas11268	Pavarde11268	8	4	10	10
Vardas11266	Pavarde11266	2	1	6	10
Vardas11261	Pavarde11261	3	10	9	10
Vardas70007	Pavarde70007	9	9	1	10
Vardas70011	Pavarde70011	7	3	2	10
Vardas11257	Pavarde11257	10	7	10	10
Vardas70015	Pavarde70015	1	4	3	10
Vardas46998	Pavarde46998	5	1	3	10
Vardas46086	Pavarde46086	2	8	1	10
Vardas71308	Pavarde71308	10	2	8	10
Vardas46121	Pavarde46121	2	1	9	10
Vardas71317	Pavarde71317	5	4	4	10
Vardas71320	Pavarde71320	1	9	1	10
Vardas46114	Pavarde46114	9	6	3	10
Vardas71325	Pavarde71325	2	6	7	10
Vardas10809	Pavarde10809	3	5	7	10
Vardas71335	Pavarde71335	9	1	3	10
Vardas46102	Pavarde46102	4	6	1	10
Vardas10804	Pavarde10804	4	2	10	10
Vardas46091	Pavarde46091	10	5	1	10
Vardas10803	Pavarde10803	7	4	9	10
Vardas46089	Pavarde46089	3	1	4	10
Vardas71351	Pavarde71351	2	8	2	10
Vardas46088	Pavarde46088	2	4	8	10
Vardas10822	Pavarde10822	4	1	5	10
Vardas71366	Pavarde71366	9	1	8	10
Vardas10795	Pavarde10795	6	5	4	10
Vardas10793	Pavarde10793	3	9	4	10
Vardas71378	Pavarde71378	1	4	8	10
Vardas10787	Pavarde10787	3	5	6	10
Vardas71395	Pavarde71395	9	8	6	10
Vardas71398	Pavarde71398	3	6	2	10
Vardas71408	Pavarde71408	4	2	1	10
Vardas71410	Pavarde71410	2	4	2	10
Vardas71411	Pavarde71411	10	9	10	10
Vardas46039	Pavarde46039	2	8	8	10
Vardas20096	Pavarde20096	7	9	7	10
Vardas71440	Pavarde71440	2	4	3	10
Vardas71444	Pavarde71444	2	1	4	10
Vardas20102	Pavarde20102	8	2	2	10
Vardas46163	Pavarde46163	6	5	6	10
Vardas46211	Pavarde46211	5	8	3	10
Vardas46210	Pavarde46210	8	4	10	10
Vardas71199	Pavarde71199	5	5	6	10
Vardas20047	Pavarde20047	8	6	3	10
Vardas20050	Pavarde20050	6	10	6	10
Vardas71215	Pavarde71215	1	8	7	10
Vardas71216	Pavarde71216	1	8	10	10
Vardas46185	Pavarde46185	10	2	4	10
Vardas71227	Pavarde71227	3	8	9	10
Vardas71229	Pavarde71229	9	1	8	10
Vardas46181	Pavarde46181	4	1	5	10
Vardas46178	Pavarde46178	4	4	7	10
Vardas71242	Pavarde71242	8	4	8	10
Vardas46170	Pavarde46170	1	9	6	10
Vardas20058	Pavarde20058	9	3	5	10
Vardas10767	Pavarde10767	5	10	7	10
Vardas71254	Pavarde71254	8	8	1	10
Vardas46162	Pavarde46162	5	9	2	10
Vardas10830	Pavarde10830	4	10	10	10
Vardas71260	Pavarde71260	7	6	10	10
Vardas71265	Pavarde71265	5	4	2	10
Vardas46155	Pavarde46155	7	10	5	10
Vardas20065	Pavarde20065	2	10	6	10
Vardas46138	Pavarde46138	5	4	6	10
Vardas71285	Pavarde71285	3	3	4	10
Vardas71287	Pavarde71287	6	1	6	10
Vardas46134	Pavarde46134	3	8	10	10
Vardas46132	Pavarde46132	6	6	6	10
Vardas71296	Pavarde71296	9	2	9	10
Vardas46129	Pavarde46129	4	3	7	10
Vardas45871	Pavarde45871	6	10	1	10
Vardas45929	Pavarde45929	9	8	4	10
Vardas45924	Pavarde45924	3	7	6	10
Vardas71593	Pavarde71593	8	6	9	10
Vardas71604	Pavarde71604	1	3	1	10
Vardas10699	Pavarde10699	7	2	5	10
Vardas71617	Pavarde71617	4	6	6	10
Vardas71631	Pavarde71631	8	4	4	10
Vardas71637	Pavarde71637	1	6	9	10
Vardas71638	Pavarde71638	6	4	8	10
Vardas10688	Pavarde10688	5	2	10	10
Vardas10682	Pavarde10682	6	4	5	10
Vardas71651	Pavarde71651	7	7	8	10
Vardas71656	Pavarde71656	2	3	2	10
Vardas71660	Pavarde71660	2	8	4	10
